sequence_label,global_point_index,time_s,signal_raw,signal_scaled,source_folder,integral
4_Lys2,2192,68.356738989,168196,80.2021026611,009-P1-F1-Pip_1.D,
4_Lys2,2193,68.552497553,165941,79.1268348694,009-P1-F1-Pip_1.D,
4_Lys2,2194,68.748256117,163745,78.07970047,009-P1-F1-Pip_1.D,
4_Lys2,2195,68.944014682,161607,77.0602226257,009-P1-F1-Pip_1.D,
4_Lys2,2196,69.139773246,159522,76.0660171509,009-P1-F1-Pip_1.D,
4_Lys2,2197,69.335531811,157485,75.0946998596,009-P1-F1-Pip_1.D,
4_Lys2,2198,69.531290375,155494,74.1453170776,009-P1-F1-Pip_1.D,
4_Lys2,2199,69.727048940,153549,73.2178688049,009-P1-F1-Pip_1.D,
4_Lys2,2200,69.922807504,151651,72.3128318787,009-P1-F1-Pip_1.D,
4_Lys2,2201,70.118566069,149799,71.4297294617,009-P1-F1-Pip_1.D,
4_Lys2,2202,70.314324633,147995,70.5695152283,009-P1-F1-Pip_1.D,
4_Lys2,2203,70.510083197,146237,69.7312355042,009-P1-F1-Pip_1.D,
4_Lys2,2204,70.705841762,144522,68.9134597778,009-P1-F1-Pip_1.D,
4_Lys2,2205,70.901600326,142846,68.1142807007,009-P1-F1-Pip_1.D,
4_Lys2,2206,71.097358891,141213,67.3356056213,009-P1-F1-Pip_1.D,
4_Lys2,2207,71.293117455,139619,66.5755271912,009-P1-F1-Pip_1.D,
4_Lys2,2208,71.488876020,138061,65.8326148987,009-P1-F1-Pip_1.D,
4_Lys2,2209,71.684634584,136541,65.1078224182,009-P1-F1-Pip_1.D,
4_Lys2,2210,71.880393148,135062,64.4025802612,009-P1-F1-Pip_1.D,
4_Lys2,2211,72.076151713,133625,63.7173652649,009-P1-F1-Pip_1.D,
4_Lys2,2212,72.271910277,132226,63.0502700806,009-P1-F1-Pip_1.D,
4_Lys2,2213,72.467668842,130864,62.4008178711,009-P1-F1-Pip_1.D,
4_Lys2,2214,72.663427406,129540,61.7694854736,009-P1-F1-Pip_1.D,
4_Lys2,2215,72.859185971,128253,61.155796051,009-P1-F1-Pip_1.D,
4_Lys2,2216,73.054944535,126999,60.5578422546,009-P1-F1-Pip_1.D,
4_Lys2,2217,73.250703100,125773,59.9732398987,009-P1-F1-Pip_1.D,
4_Lys2,2218,73.446461664,124577,59.4029426575,009-P1-F1-Pip_1.D,
4_Lys2,2219,73.642220228,123412,58.8474273682,009-P1-F1-Pip_1.D,
4_Lys2,2220,73.837978793,122275,58.3052635193,009-P1-F1-Pip_1.D,
4_Lys2,2221,74.033737357,121161,57.774066925,009-P1-F1-Pip_1.D,
4_Lys2,2222,74.229495922,120072,57.2547912598,009-P1-F1-Pip_1.D,
4_Lys2,2223,74.425254486,119009,56.7479133606,009-P1-F1-Pip_1.D,
4_Lys2,2224,74.621013051,117975,56.254863739,009-P1-F1-Pip_1.D,
4_Lys2,2225,74.816771615,116969,55.7751655579,009-P1-F1-Pip_1.D,
4_Lys2,2226,75.012530179,115993,55.3097724915,009-P1-F1-Pip_1.D,
4_Lys2,2227,75.208288744,115045,54.8577308655,009-P1-F1-Pip_1.D,
4_Lys2,2228,75.404047308,114119,54.416179657,009-P1-F1-Pip_1.D,
4_Lys2,2229,75.599805873,113213,53.9841651917,009-P1-F1-Pip_1.D,
4_Lys2,2230,75.795564437,112328,53.5621643066,009-P1-F1-Pip_1.D,
4_Lys2,2231,75.991323002,116447,55.5262565613,009-P1-F1-Pip_1.D,
4_Lys2,2232,76.187081566,115584,55.1147460938,009-P1-F1-Pip_1.D,
4_Lys2,2233,76.382840131,114740,54.7122955322,009-P1-F1-Pip_1.D,
4_Lys2,2234,76.578598695,113918,54.3203353882,009-P1-F1-Pip_1.D,
4_Lys2,2235,76.774357259,113119,53.9393424988,009-P1-F1-Pip_1.D,
4_Lys2,2236,76.970115824,112346,53.5707473755,009-P1-F1-Pip_1.D,
4_Lys2,2237,77.165874388,111593,53.2116889954,009-P1-F1-Pip_1.D,
4_Lys2,2238,77.361632953,110857,52.8607368469,009-P1-F1-Pip_1.D,
4_Lys2,2239,77.557391517,110138,52.5178909302,009-P1-F1-Pip_1.D,
4_Lys2,2240,77.753150082,109440,52.1850585938,009-P1-F1-Pip_1.D,
4_Lys2,2241,77.948908646,108761,51.8612861633,009-P1-F1-Pip_1.D,
4_Lys2,2242,78.144667210,108100,51.5460968018,009-P1-F1-Pip_1.D,
4_Lys2,2243,78.340425775,107456,51.2390136719,009-P1-F1-Pip_1.D,
4_Lys2,2244,78.536184339,106828,50.9395599365,009-P1-F1-Pip_1.D,
4_Lys2,2245,78.731942904,106216,50.6477355957,009-P1-F1-Pip_1.D,
4_Lys2,2246,78.927701468,105615,50.3611564636,009-P1-F1-Pip_1.D,
4_Lys2,2247,79.123460033,105023,50.078868866,009-P1-F1-Pip_1.D,
4_Lys2,2248,79.319218597,104440,49.8008728027,009-P1-F1-Pip_1.D,
4_Lys2,2249,79.514977162,103866,49.5271682739,009-P1-F1-Pip_1.D,
4_Lys2,2250,79.710735726,103304,49.259185791,009-P1-F1-Pip_1.D,
4_Lys2,2251,79.906494290,102754,48.996925354,009-P1-F1-Pip_1.D,
4_Lys2,2252,80.102252855,102219,48.7418174744,009-P1-F1-Pip_1.D,
4_Lys2,2253,80.298011419,101701,48.4948158264,009-P1-F1-Pip_1.D,
4_Lys2,2254,80.493769984,101204,48.2578277588,009-P1-F1-Pip_1.D,
4_Lys2,2255,80.689528548,105378,50.2481460571,009-P1-F1-Pip_1.D,
4_Lys2,2256,80.885287113,104899,50.0197410583,009-P1-F1-Pip_1.D,
4_Lys2,2257,81.081045677,104430,49.7961044312,009-P1-F1-Pip_1.D,
4_Lys2,2258,81.276804241,103970,49.5767593384,009-P1-F1-Pip_1.D,
4_Lys2,2259,81.472562806,103523,49.3636131287,009-P1-F1-Pip_1.D,
4_Lys2,2260,81.668321370,103088,49.1561889648,009-P1-F1-Pip_1.D,
4_Lys2,2261,81.864079935,102661,48.9525794983,009-P1-F1-Pip_1.D,
4_Lys2,2262,82.059838499,102244,48.7537384033,009-P1-F1-Pip_1.D,
4_Lys2,2263,82.255597064,101841,48.5615730286,009-P1-F1-Pip_1.D,
4_Lys2,2264,82.451355628,101450,48.3751296997,009-P1-F1-Pip_1.D,
4_Lys2,2265,82.647114192,101070,48.1939315796,009-P1-F1-Pip_1.D,
4_Lys2,2266,82.842872757,100699,48.0170249939,009-P1-F1-Pip_1.D,
4_Lys2,2267,83.038631321,100341,47.8463172913,009-P1-F1-Pip_1.D,
4_Lys2,2268,83.234389886,99996,47.6818084717,009-P1-F1-Pip_1.D,
4_Lys2,2269,83.430148450,99663,47.523021698,009-P1-F1-Pip_1.D,
4_Lys2,2270,83.625907015,99342,47.3699569702,009-P1-F1-Pip_1.D,
4_Lys2,2271,83.821665579,99030,47.2211837769,009-P1-F1-Pip_1.D,
4_Lys2,2272,84.017424144,98724,47.0752716064,009-P1-F1-Pip_1.D,
4_Lys2,2273,84.213182708,98423,46.9317436218,009-P1-F1-Pip_1.D,
4_Lys2,2274,84.408941272,98129,46.7915534973,009-P1-F1-Pip_1.D,
4_Lys2,2275,84.604699837,97841,46.6542243958,009-P1-F1-Pip_1.D,
4_Lys2,2276,84.800458401,97556,46.5183258057,009-P1-F1-Pip_1.D,
4_Lys2,2277,84.996216966,97273,46.3833808899,009-P1-F1-Pip_1.D,
4_Lys2,2278,85.191975530,96996,46.2512969971,009-P1-F1-Pip_1.D,
4_Lys2,2279,85.387734095,96724,46.12159729,009-P1-F1-Pip_1.D,
4_Lys2,2280,85.583492659,96456,45.9938049316,009-P1-F1-Pip_1.D,
4_Lys2,2281,85.779251223,96191,45.8674430847,009-P1-F1-Pip_1.D,
4_Lys2,2282,85.975009788,95933,45.7444190979,009-P1-F1-Pip_1.D,
4_Lys2,2283,86.170768352,95682,45.6247329712,009-P1-F1-Pip_1.D,
4_Lys2,2284,86.366526917,95438,45.5083847046,009-P1-F1-Pip_1.D,
4_Lys2,2285,86.562285481,95202,45.3958511353,009-P1-F1-Pip_1.D,
4_Lys2,2286,86.758044046,94973,45.286655426,009-P1-F1-Pip_1.D,
4_Lys2,2287,86.953802610,94750,45.1803207397,009-P1-F1-Pip_1.D,
4_Lys2,2288,87.149561175,94531,45.0758934021,009-P1-F1-Pip_1.D,
4_Lys2,2289,87.345319739,94315,44.9728965759,009-P1-F1-Pip_1.D,
4_Lys2,2290,87.541078303,94103,44.8718070984,009-P1-F1-Pip_1.D,
4_Lys2,2291,87.736836868,93900,44.7750091553,009-P1-F1-Pip_1.D,
4_Lys2,2292,87.932595432,93706,44.6825027466,009-P1-F1-Pip_1.D,
4_Lys2,2293,88.128353997,93518,44.5928573608,009-P1-F1-Pip_1.D,
4_Lys2,2294,88.324112561,93330,44.5032119751,009-P1-F1-Pip_1.D,
4_Lys2,2295,88.519871126,93141,44.4130897522,009-P1-F1-Pip_1.D,
4_Lys2,2296,88.715629690,92947,44.3205833435,009-P1-F1-Pip_1.D,
4_Lys2,2297,88.911388254,92749,44.2261695862,009-P1-F1-Pip_1.D,
4_Lys2,2298,89.107146819,92541,44.1269874573,009-P1-F1-Pip_1.D,
4_Lys2,2299,89.302905383,92329,44.0258979797,009-P1-F1-Pip_1.D,
4_Lys2,2300,89.498663948,92121,43.9267158508,009-P1-F1-Pip_1.D,
4_Lys2,2301,89.694422512,91915,43.8284873962,009-P1-F1-Pip_1.D,
4_Lys2,2302,89.890181077,91708,43.7297821045,009-P1-F1-Pip_1.D,
4_Lys2,2303,90.085939641,91490,43.625831604,009-P1-F1-Pip_1.D,
4_Lys2,2304,90.281698206,91257,43.5147285461,009-P1-F1-Pip_1.D,
4_Lys2,2305,90.477456770,91010,43.3969497681,009-P1-F1-Pip_1.D,
4_Lys2,2306,90.673215334,90742,43.2691574097,009-P1-F1-Pip_1.D,
4_Lys2,2307,90.868973899,90449,43.1294441223,009-P1-F1-Pip_1.D,
4_Lys2,2308,91.064732463,90122,42.9735183716,009-P1-F1-Pip_1.D,
4_Lys2,2309,91.260491028,89760,42.8009033203,009-P1-F1-Pip_1.D,
4_Lys2,2310,91.456249592,89363,42.6115989685,009-P1-F1-Pip_1.D,
4_Lys2,2311,91.652008157,88929,42.4046516418,009-P1-F1-Pip_1.D,
4_Lys2,2312,91.847766721,88462,42.181968689,009-P1-F1-Pip_1.D,
4_Lys2,2313,92.043525285,87968,41.9464111328,009-P1-F1-Pip_1.D,
4_Lys2,2314,92.239283850,87462,41.7051315308,009-P1-F1-Pip_1.D,
4_Lys2,2315,92.435042414,86957,41.4643287659,009-P1-F1-Pip_1.D,
4_Lys2,2316,92.630800979,86458,41.2263870239,009-P1-F1-Pip_1.D,
4_Lys2,2317,92.826559543,85962,40.9898757935,009-P1-F1-Pip_1.D,
4_Lys2,2318,93.022318108,85458,40.7495498657,009-P1-F1-Pip_1.D,
4_Lys2,2319,93.218076672,84934,40.4996871948,009-P1-F1-Pip_1.D,
4_Lys2,2320,93.413835237,84372,40.2317047119,009-P1-F1-Pip_1.D,
4_Lys2,2321,93.609593801,83747,39.933681488,009-P1-F1-Pip_1.D,
4_Lys2,2322,93.805352365,83040,39.5965576172,009-P1-F1-Pip_1.D,
4_Lys2,2323,94.001110930,82243,39.2165184021,009-P1-F1-Pip_1.D,
4_Lys2,2324,94.196869494,81354,38.7926101685,009-P1-F1-Pip_1.D,
4_Lys2,2325,94.392628059,80372,38.3243560791,009-P1-F1-Pip_1.D,
4_Lys2,2326,94.588386623,79296,37.8112792969,009-P1-F1-Pip_1.D,
4_Lys2,2327,94.784145188,78134,37.257194519,009-P1-F1-Pip_1.D,
4_Lys2,2328,94.979903752,76899,36.6683006287,009-P1-F1-Pip_1.D,
4_Lys2,2329,95.175662316,75611,36.0541343689,009-P1-F1-Pip_1.D,
4_Lys2,2330,95.371420881,74292,35.4251861572,009-P1-F1-Pip_1.D,
4_Lys2,2331,95.567179445,72975,34.7971916199,009-P1-F1-Pip_1.D,
4_Lys2,2332,95.762938010,71692,34.1854095459,009-P1-F1-Pip_1.D,
4_Lys2,2333,95.958696574,70469,33.6022377014,009-P1-F1-Pip_1.D,
4_Lys2,2334,96.154455139,74588,35.5663299561,009-P1-F1-Pip_1.D,
4_Lys2,2335,96.350213703,73437,35.017490387,009-P1-F1-Pip_1.D,
4_Lys2,2336,96.545972268,72354,34.5010757446,009-P1-F1-Pip_1.D,
4_Lys2,2337,96.741730832,71330,34.0127944946,009-P1-F1-Pip_1.D,
4_Lys2,2338,96.937489396,70352,33.5464477539,009-P1-F1-Pip_1.D,
4_Lys2,2339,97.133247961,69405,33.0948829651,009-P1-F1-Pip_1.D,
4_Lys2,2340,97.329006525,68471,32.6495170593,009-P1-F1-Pip_1.D,
4_Lys2,2341,97.524765090,67541,32.2060585022,009-P1-F1-Pip_1.D,
4_Lys2,2342,97.720523654,66610,31.7621231079,009-P1-F1-Pip_1.D,
4_Lys2,2343,97.916282219,65671,31.3143730164,009-P1-F1-Pip_1.D,
4_Lys2,2344,98.112040783,64718,30.8599472046,009-P1-F1-Pip_1.D,
4_Lys2,2345,98.307799347,63745,30.3959846497,009-P1-F1-Pip_1.D,
4_Lys2,2346,98.503557912,62751,29.9220085144,009-P1-F1-Pip_1.D,
4_Lys2,2347,98.699316476,61740,29.4399261475,009-P1-F1-Pip_1.D,
4_Lys2,2348,98.895075041,60711,28.9492607117,009-P1-F1-Pip_1.D,
4_Lys2,2349,99.090833605,59669,28.4523963928,009-P1-F1-Pip_1.D,
4_Lys2,2350,99.286592170,58617,27.9507637024,009-P1-F1-Pip_1.D,
4_Lys2,2351,99.482350734,57567,27.4500846863,009-P1-F1-Pip_1.D,
4_Lys2,2352,99.678109299,56530,26.9556045532,009-P1-F1-Pip_1.D,
4_Lys2,2353,99.873867863,55513,26.4706611633,009-P1-F1-Pip_1.D,
4_Lys2,2354,100.069626427,54526,26.0000228882,009-P1-F1-Pip_1.D,
4_Lys2,2355,100.265384992,53574,25.5460739136,009-P1-F1-Pip_1.D,
4_Lys2,2356,100.461143556,52665,25.1126289368,009-P1-F1-Pip_1.D,
4_Lys2,2357,100.656902121,51800,24.7001647949,009-P1-F1-Pip_1.D,
4_Lys2,2358,100.852660685,55974,26.6904830933,009-P1-F1-Pip_1.D,
4_Lys2,2359,101.048419250,55148,26.2966156006,009-P1-F1-Pip_1.D,
4_Lys2,2360,101.244177814,54361,25.9213447571,009-P1-F1-Pip_1.D,
4_Lys2,2361,101.439936378,53608,25.562286377,009-P1-F1-Pip_1.D,
4_Lys2,2362,101.635694943,52891,25.2203941345,009-P1-F1-Pip_1.D,
4_Lys2,2363,101.831453507,52208,24.8947143555,009-P1-F1-Pip_1.D,
4_Lys2,2364,102.027212072,51560,24.585723877,009-P1-F1-Pip_1.D,
4_Lys2,2365,102.222970636,50949,24.2943763733,009-P1-F1-Pip_1.D,
4_Lys2,2366,102.418729201,50378,24.022102356,009-P1-F1-Pip_1.D,
4_Lys2,2367,102.614487765,49842,23.7665176392,009-P1-F1-Pip_1.D,
4_Lys2,2368,102.810246330,49328,23.5214233398,009-P1-F1-Pip_1.D,
4_Lys2,2369,103.006004894,48830,23.2839584351,009-P1-F1-Pip_1.D,
4_Lys2,2370,103.201763458,48342,23.0512619019,009-P1-F1-Pip_1.D,
4_Lys2,2371,103.397522023,47859,22.8209495544,009-P1-F1-Pip_1.D,
4_Lys2,2372,103.593280587,47379,22.5920677185,009-P1-F1-Pip_1.D,
4_Lys2,2373,103.789039152,46906,22.3665237427,009-P1-F1-Pip_1.D,
4_Lys2,2374,103.984797716,46450,22.1490859985,009-P1-F1-Pip_1.D,
4_Lys2,2375,104.180556281,46005,21.9368934631,009-P1-F1-Pip_1.D,
4_Lys2,2376,104.376314845,45566,21.7275619507,009-P1-F1-Pip_1.D,
4_Lys2,2377,104.572073409,45126,21.5177536011,009-P1-F1-Pip_1.D,
4_Lys2,2378,104.767831974,44686,21.3079452515,009-P1-F1-Pip_1.D,
4_Lys2,2379,104.963590538,44244,21.0971832275,009-P1-F1-Pip_1.D,
4_Lys2,2380,105.159349103,43805,20.8878517151,009-P1-F1-Pip_1.D,
4_Lys2,2381,105.355107667,43371,20.6809043884,009-P1-F1-Pip_1.D,
4_Lys2,2382,105.550866232,42949,20.4796791077,009-P1-F1-Pip_1.D,
4_Lys2,2383,105.746624796,42545,20.2870368958,009-P1-F1-Pip_1.D,
4_Lys2,2384,105.942383361,42155,20.1010704041,009-P1-F1-Pip_1.D,
4_Lys2,2385,106.138141925,41775,19.9198722839,009-P1-F1-Pip_1.D,
4_Lys2,2386,106.333900489,41404,19.7429656982,009-P1-F1-Pip_1.D,
4_Lys2,2387,106.529659054,41044,19.5713043213,009-P1-F1-Pip_1.D,
4_Lys2,2388,106.725417618,40698,19.4063186646,009-P1-F1-Pip_1.D,
4_Lys2,2389,106.921176183,40364,19.2470550537,009-P1-F1-Pip_1.D,
4_Lys2,2390,107.116934747,40043,19.0939903259,009-P1-F1-Pip_1.D,
4_Lys2,2391,107.312693312,39732,18.9456939697,009-P1-F1-Pip_1.D,
4_Lys2,2392,107.508451876,39432,18.8026428223,009-P1-F1-Pip_1.D,
4_Lys2,2393,107.704210440,39145,18.6657905579,009-P1-F1-Pip_1.D,
4_Lys2,2394,107.899969005,38871,18.5351371765,009-P1-F1-Pip_1.D,
4_Lys2,2395,108.095727569,38608,18.4097290039,009-P1-F1-Pip_1.D,
4_Lys2,2396,108.291486134,38354,18.2886123657,009-P1-F1-Pip_1.D,
4_Lys2,2397,108.487244698,38113,18.1736946106,009-P1-F1-Pip_1.D,
4_Lys2,2398,108.683003263,37888,18.06640625,009-P1-F1-Pip_1.D,
4_Lys2,2399,108.878761827,37672,17.9634094238,009-P1-F1-Pip_1.D,
4_Lys2,2400,109.074520392,37464,17.8642272949,009-P1-F1-Pip_1.D,
4_Lys2,2401,109.270278956,37266,17.7698135376,009-P1-F1-Pip_1.D,
4_Lys2,2402,109.466037520,37083,17.6825523376,009-P1-F1-Pip_1.D,
4_Lys2,2403,109.661796085,36914,17.6019668579,009-P1-F1-Pip_1.D,
4_Lys2,2404,109.857554649,36752,17.5247192383,009-P1-F1-Pip_1.D,
4_Lys2,2405,110.053313214,36598,17.4512863159,009-P1-F1-Pip_1.D,
4_Lys2,2406,110.249071778,36450,17.3807144165,009-P1-F1-Pip_1.D,
4_Lys2,2407,110.444830343,36307,17.3125267029,009-P1-F1-Pip_1.D,
4_Lys2,2408,110.640588907,36164,17.2443389893,009-P1-F1-Pip_1.D,
4_Lys2,2409,110.836347471,36021,17.1761512756,009-P1-F1-Pip_1.D,
4_Lys2,2410,111.032106036,35886,17.1117782593,009-P1-F1-Pip_1.D,
4_Lys2,2411,111.227864600,35760,17.0516967773,009-P1-F1-Pip_1.D,
4_Lys2,2412,111.423623165,35640,16.9944763184,009-P1-F1-Pip_1.D,
4_Lys2,2413,111.619381729,35525,16.9396400452,009-P1-F1-Pip_1.D,
4_Lys2,2414,111.815140294,35421,16.8900489807,009-P1-F1-Pip_1.D,
4_Lys2,2415,112.010898858,35332,16.8476104736,009-P1-F1-Pip_1.D,
4_Lys2,2416,112.206657423,35244,16.8056488037,009-P1-F1-Pip_1.D,
4_Lys2,2417,112.402415987,35156,16.7636871338,009-P1-F1-Pip_1.D,
4_Lys2,2418,112.598174551,35069,16.722202301,009-P1-F1-Pip_1.D,
4_Lys2,2419,112.793933116,34986,16.6826248169,009-P1-F1-Pip_1.D,
4_Lys2,2420,112.989691680,34900,16.6416168213,009-P1-F1-Pip_1.D,
4_Lys2,2421,113.185450245,34811,16.5991783142,009-P1-F1-Pip_1.D,
4_Lys2,2422,113.381208809,34727,16.5591239929,009-P1-F1-Pip_1.D,
4_Lys2,2423,113.576967374,34653,16.5238380432,009-P1-F1-Pip_1.D,
4_Lys2,2424,113.772725938,34585,16.4914131165,009-P1-F1-Pip_1.D,
4_Lys2,2425,113.968484502,34522,16.4613723755,009-P1-F1-Pip_1.D,
4_Lys2,2426,114.164243067,34466,16.4346694946,009-P1-F1-Pip_1.D,
4_Lys2,2427,114.360001631,34413,16.4093971252,009-P1-F1-Pip_1.D,
4_Lys2,2428,114.555760196,34357,16.3826942444,009-P1-F1-Pip_1.D,
4_Lys2,2429,114.751518760,34301,16.3559913635,009-P1-F1-Pip_1.D,
4_Lys2,2430,114.947277325,34248,16.3307189941,009-P1-F1-Pip_1.D,
4_Lys2,2431,115.143035889,34199,16.3073539734,009-P1-F1-Pip_1.D,
4_Lys2,2432,115.338794454,34153,16.2854194641,009-P1-F1-Pip_1.D,
4_Lys2,2433,115.534553018,34110,16.2649154663,009-P1-F1-Pip_1.D,
4_Lys2,2434,115.730311582,34069,16.2453651428,009-P1-F1-Pip_1.D,
4_Lys2,2435,115.926070147,34028,16.2258148193,009-P1-F1-Pip_1.D,
4_Lys2,2436,116.121828711,33984,16.2048339844,009-P1-F1-Pip_1.D,
4_Lys2,2437,116.317587276,38098,18.1665420532,009-P1-F1-Pip_1.D,
4_Lys2,2438,116.513345840,38050,18.1436538696,009-P1-F1-Pip_1.D,
4_Lys2,2439,116.709104405,38002,18.120765686,009-P1-F1-Pip_1.D,
4_Lys2,2440,116.904862969,37957,18.0993080139,009-P1-F1-Pip_1.D,
4_Lys2,2441,117.100621533,37912,18.0778503418,009-P1-F1-Pip_1.D,
4_Lys2,2442,117.296380098,37870,18.0578231812,009-P1-F1-Pip_1.D,
4_Lys2,2443,117.492138662,37832,18.0397033691,009-P1-F1-Pip_1.D,
4_Lys2,2444,117.687897227,37798,18.0234909058,009-P1-F1-Pip_1.D,
4_Lys2,2445,117.883655791,37768,18.009185791,009-P1-F1-Pip_1.D,
4_Lys2,2446,118.079414356,37739,17.9953575134,009-P1-F1-Pip_1.D,
4_Lys2,2447,118.275172920,37716,17.9843902588,009-P1-F1-Pip_1.D,
4_Lys2,2448,118.470931485,37697,17.9753303528,009-P1-F1-Pip_1.D,
4_Lys2,2449,118.666690049,37679,17.9667472839,009-P1-F1-Pip_1.D,
4_Lys2,2450,118.862448613,37662,17.9586410522,009-P1-F1-Pip_1.D,
4_Lys2,2451,119.058207178,37647,17.9514884949,009-P1-F1-Pip_1.D,
4_Lys2,2452,119.253965742,37634,17.9452896118,009-P1-F1-Pip_1.D,
4_Lys2,2453,119.449724307,37619,17.9381370544,009-P1-F1-Pip_1.D,
4_Lys2,2454,119.645482871,37604,17.9309844971,009-P1-F1-Pip_1.D,
4_Lys2,2455,119.841241436,37590,17.9243087769,009-P1-F1-Pip_1.D,
4_Lys2,2456,120.037000000,37590,17.9243087769,009-P1-F1-Pip_1.D,80031816.443719432
